time,x1_original,x1_drifted,x1_amplitude_scaled,x1_lowfreq,x2_original,x2_drifted,x2_amplitude_scaled,x2_lowfreq,v1_original,v1_drifted,v1_amplitude_scaled,v1_lowfreq,v2_original,v2_drifted,v2_amplitude_scaled,v2_lowfreq,a1_original,a1_drifted,a1_amplitude_scaled,a1_lowfreq,a2_original,a2_drifted,a2_amplitude_scaled,a2_lowfreq
0.28,0.0033589039807657485,0.0036389039807657483,0.005038355971148623,0.008121766898515811,0.0032019564368336194,0.0034819564368336192,0.004802934655250429,0.0009312135278421018,-0.039480971239886115,-0.03920097123988611,-0.05922145685982917,-0.025751906885502662,0.018115855627603872,0.01839585562760387,0.027173783441405808,0.012653913915334124,-0.03515851524698785,-0.034878515246987846,-0.05273777287048177,-0.15312320269197366,0.0015694754393162647,0.0018494754393162647,0.002354213158974397,0.07190553370673851
0.29,0.00296257977787494,0.00325257977787494,0.0044438696668124104,0.007989421561664675,0.003383049112661944,0.003673049112661944,0.0050745736689929155,0.0009961544740130718,-0.03978386933827555,-0.039493869338275554,-0.05967580400741333,-0.026500821663101363,0.01810267953806109,0.018392679538061087,0.02715401930709163,0.013003511663249104,-0.025421104430899122,-0.025131104430899123,-0.03813165664634868,-0.14982688649323267,-0.004204693347872879,-0.003914693347872878,-0.006307040021809318,0.0699326708765163
0.3,0.002563714629763822,0.002863714629763822,0.003845571944645733,0.007856933452205648,0.0035637207891690064,0.0038637207891690064,0.005345581183753509,0.0010611624470925913,-0.039989160283948055,-0.039689160283948054,-0.05998374042592208,-0.02724913768789362,0.018031655763351445,0.018331655763351447,0.027047483645027168,0.013352750995848976,-0.015637084703600673,-0.015337084703600673,-0.02345562705540101,-0.14652704457324764,-0.010000061594055837,-0.009700061594055837,-0.015000092391083755,0.06795771005112966
0.31,0.002163286304734074,0.002473286304734074,0.003244929457101111,0.007717278050020895,0.003743392318759163,0.0040533923187591634,0.005615088478138745,0.0011294935246730492,-0.04009650472200163,-0.03978650472200163,-0.060144757083002445,-0.027964232817644836,0.017902650154679917,0.01821265015467992,0.026853975232019878,0.013682111456002509,-0.0058318029071136035,-0.005521802907113603,-0.008747704360670405,-0.14305062575373817,-0.015801060140249734,-0.015491060140249735,-0.0237015902103746,0.06587784525347681
0.32,0.0017622746960912036,0.0020822746960912036,0.0026434120441368057,0.007577476276984015,0.003921483991478609,0.004241483991478609,0.005882225987217914,0.0011978924668791218,-0.04010581700657244,-0.03978581700657244,-0.06015872550985866,-0.028678649508423124,0.01771568438920926,0.018035684389209262,0.026573526583813893,0.014011065948713297,0.003969345992952539,0.004289345992952539,0.005954018989428808,-0.13957060087093,-0.021592092953881536,-0.021272092953881536,-0.032388139430822305,0.06379583810104658
0.33,0.0013616592843065482,0.0016916592843065482,0.0020424889264598223,0.007430857321679508,0.004097417093594533,0.004427417093594533,0.006146125640391799,0.0012694063691339628,-0.040017265350358634,-0.03968726535035864,-0.060025898025537955,-0.02935817138471954,0.017470936033975464,0.017800936033975465,0.026206404050963195,0.014319148220615056,0.013740985249808754,0.014070985249808755,0.02061147787471313,-0.1359230827422866,-0.02735757809287781,-0.02702757809287781,-0.041036367139316715,0.06161450952545637
0.34,0.0009624166009998984,0.0013024166009998985,0.0014436249014998476,0.007284089661649325,0.004270615464766025,0.004610615464766025,0.0064059231971490375,0.001340988218710931,-0.03983127131097132,-0.03949127131097132,-0.05974690696645698,-0.030036932092601897,0.017168738200322938,0.017508738200322938,0.025753107300484405,0.014626775202083352,0.02345782262765366,0.02379782262765366,0.03518673394148049,-0.13227191104590855,-0.0330819886376274,-0.0327419886376274,-0.0496229829564411,0.05943101442938824
0.35000000000000003,0.0005655177013676218,0.0009155177013676219,0.0008482765520514328,0.007130870717440676,0.004440507049716227,0.004790507049716227,0.0066607605745743394,0.0014154675271413162,-0.039548508615484,-0.039198508615484,-0.059322762923226,-0.03067921923317848,0.016809578789717266,0.017159578789717266,0.025214368184575897,0.014912595051164929,0.0330947164698097,0.033444716469809704,0.04964207470471455,-0.12846273907742717,-0.03874989348350705,-0.038399893483507044,-0.05812484022526057,0.05715403190299414
0.36,0.00017192565165877996,0.0005319256516587799,0.00025788847748816994,0.006977502050595805,0.004606525440329144,0.004966525440329144,0.006909788160493716,0.0014900140803505515,-0.039169901326284375,-0.038809901326284375,-0.058754851989426565,-0.03132065988823397,0.01639409933286617,0.01675409933286617,0.024591148999299255,0.01519790879615016,0.04262674137011507,0.04298674137011507,0.06394011205517261,-0.1246499002084328,-0.04434599788671195,-0.04398599788671195,-0.06651899683006793,0.05487487970244915
0.37,-0.00021740696173791214,0.00015259303826208786,-0.0003261104426068682,0.006818062792239374,0.004768111404119174,0.005138111404119174,0.007152167106178761,0.0015672318437769098,-0.038696621353054045,-0.03832662135305404,-0.05804493202958107,-0.031924147226727304,0.0159230934251398,0.0162930934251398,0.023884640137709703,0.015460541290479293,0.05202925327595087,0.05239925327595087,0.0780438799139263,-0.12068893740704363,-0.04985518365856201,-0.049485183658562006,-0.07478277548784301,0.052508309484623907
0.38,-0.0006015404950902444,-0.0002215404950902444,-0.0009023107426353666,0.006658474155007744,0.004924714395056571,0.005304714395056571,0.0073870715925848564,0.0016445153375982211,-0.03813008531741241,-0.03775008531741241,-0.057195127976118615,-0.03252670064902362,0.01539750476233952,0.01577750476233952,0.023096257143509283,0.015722615667909164,0.06127795385237576,0.06165795385237576,0.09191693077856364,-0.11672432972420113,-0.05526254890149407,-0.05488254890149407,-0.0828938233522411,0.0501395881740973
0.39,-0.00097955067556958,-0.0005895506755695799,-0.0014693260133543699,0.006493209384728086,0.005075794042777842,0.0054657940427778415,0.007613691064166763,0.001724235676799019,-0.03747195077845466,-0.03708195077845466,-0.056207926167681985,-0.0330899235762223,0.014818424781914603,0.015208424781914602,0.022227637172871906,0.01596119765969528,0.07034895393917377,0.07073895393917377,0.10552343090876065,-0.11262183092661386,-0.06055344718348954,-0.06016344718348954,-0.09083017077523431,0.04768973707928765
0.4,-0.0013505309886072767,-0.0009505309886072768,-0.002025796482910915,0.006327796980597761,0.005220821616266183,0.005620821616266183,0.007831232424399273,0.0018040193973307003,-0.036724111829084714,-0.03632411182908472,-0.05508616774362707,-0.033652123533664854,0.014187089915753518,0.014587089915753517,0.02128063487363028,0.016199168624339393,0.07921883593481512,0.07961883593481511,0.11882825390222268,-0.1085157456387047,-0.06571352604872738,-0.06531352604872738,-0.09857028907309107,0.04523777583266228
0.41000000000000003,-0.0017135950181261517,-0.0013035950181261517,-0.0025703925271892275,0.006157115605965919,0.005359281458153431,0.00576928145815343,0.008038922187230145,0.0018859981336544782,-0.03588869407469029,-0.03547869407469029,-0.053833041112035435,-0.03417372167692285,0.013504878461696016,0.013914878461696017,0.020257317692544026,0.016412901069730056,0.08786471494407096,0.08827471494407095,0.13179707241610644,-0.10428233078280853,-0.07072876476277301,-0.07031876476277302,-0.10609314714415952,0.04271117472310713
0.42,-0.002067878733536216,-0.0016478787335362161,-0.003101818100304324,0.005986289777036573,0.00549067238587147,0.00591067238587147,0.008236008578807205,0.001968037048615462,-0.03496804900732267,-0.034548049007322675,-0.05245207351098401,-0.03469420667928475,0.012773307081911735,0.013193307081911736,0.0191599606228676,0.016625968990946528,0.09626429852945331,0.09668429852945332,0.14439644779417998,-0.10004542505458923,-0.07558551119408313,-0.07516551119408313,-0.1133782667911247,0.040182527284205044
0.43,-0.0024125427175234523,-0.0019825427175234524,-0.0036188140762851784,0.005810613752463248,0.005614509055967363,0.006044509055967363,0.008421763583951044,0.0020520223549208264,-0.03396474779012459,-0.03353474779012459,-0.05094712168518688,-0.03517292741025358,0.01199402693726687,0.01242402693726687,0.017991040405900306,0.01681411910203655,0.10439594491016418,0.10482594491016418,0.15659391736524628,-0.09569205150007487,-0.08027051773489002,-0.07984051773489002,-0.12040577660233504,0.03758591397542289
0.44,-0.0027467743288155377,-0.002306774328815538,-0.004120161493223307,0.005634797914425923,0.005730323287992457,0.006170323287992457,0.008595484931988685,0.002136063768595075,-0.03288157446829254,-0.03244157446829254,-0.04932236170243881,-0.03565044422948698,0.011168819467751907,0.011608819467751906,0.01675322920162786,0.017001550923472962,0.1122387194562452,0.11267871945624519,0.1683580791843678,-0.0913353206025925,-0.08477097616810259,-0.08433097616810259,-0.12715646425215388,0.03498734145831199
0.45,-0.0030697897942787967,-0.002619789794278797,-0.004604684691418195,0.005454561149028388,0.005837665344481084,0.006287665344481084,0.008756498016721626,0.002221796840814828,-0.03172151862435928,-0.03127151862435928,-0.047582277936538915,-0.03608514589103017,0.010299591829973444,0.010749591829973445,0.015449387744960167,0.017163454146885585,0.11977244933040684,0.12022244933040685,0.17965867399561025,-0.0868732545724544,-0.08907455138758985,-0.08862455138758984,-0.13361182708138478,0.03232764308213593
0.46,-0.0033808362248857735,-0.0029208362248857736,-0.0050712543373286605,0.005274190692356729,0.005936105163648995,0.006396105163648995,0.008904157745473493,0.002307581069719119,-0.030487767497036126,-0.030027767497036128,-0.045731651245554186,-0.03651855279866383,0.009388372003608727,0.009848372003608727,0.01408255800541309,0.017324585371457625,0.1269777761342232,0.1274377761342232,0.1904666642013348,-0.08240800314998858,-0.09316941388535366,-0.09270941388535366,-0.1397541208280305,0.029666096226373024
0.47000000000000003,-0.0036791935502922413,-0.0032091935502922414,-0.005518790325438362,0.005089837927045891,0.006025233541564985,0.006495233541564985,0.009037850312347478,0.0023947968172906395,-0.02918369758425746,-0.028713697584257458,-0.04377554637638619,-0.03690820764254986,0.008437303579589248,0.008907303579589248,0.012655955369383872,0.01745964718831066,0.13383620642151012,0.13430620642151012,0.20075430963226518,-0.0778487903680458,-0.09704427091854206,-0.09657427091854207,-0.1455664063778131,0.026950411097554267
0.48,-0.003964176366975619,-0.003484176366975619,-0.005946264550463428,0.004905359087270222,0.006104663260681,0.006584663260681,0.0091569948910215,0.0024820578847924366,-0.027812865752418096,-0.027332865752418094,-0.041719298628627145,-0.03729647735571847,0.00744864024361366,0.00792864024361366,0.01117296036542049,0.01759388368324004,0.14033015994636272,0.14081015994636273,0.21049523991954408,-0.07328660289750295,-0.10068839627657561,-0.10020839627657561,-0.1510325944148634,0.024233012024784683
0.49,-0.004235135695113147,-0.003745135695113147,-0.00635270354266972,0.004717344743984422,0.006174030161746008,0.006664030161746008,0.00926104524261901,0.0025704856381469575,-0.026378999875087506,-0.025888999875087505,-0.03956849981263126,-0.03764017418344453,0.006424739969387836,0.006914739969387836,0.009637109954081754,0.017701581225775347,0.1464430155197552,0.14693301551975518,0.2196645232796328,-0.06864203849823182,-0.10409165856858915,-0.10360165856858915,-0.15613748785288373,0.021468591058375466
0.5,-0.00449146063961715,-0.00399146063961715,-0.006737190959425725,0.004529213444000836,0.006232994156276698,0.006732994156276697,0.009349491234415046,0.002658951986209218,-0.024885989025713175,-0.024385989025713175,-0.03732898353856976,-0.03798239651185891,0.0053680589367501134,0.005868058936750114,0.00805208840512517,0.017808400842938554,0.15215915435511096,0.15265915435511096,0.22823873153266644,-0.06399474901792764,-0.10724454795895538,-0.10674454795895538,-0.16086682193843307,0.01870261457791063
0.51,-0.004732579950995677,-0.004222579950995677,-0.007098869926493515,0.004338000450085431,0.0062812401769132475,0.0067912401769132475,0.00942186026536987,0.002748316219467881,-0.02333787324999222,-0.02282787324999222,-0.03500680987498833,-0.0382793430117307,0.004281145190559801,0.004791145190559801,0.006421717785839701,0.017888284323572357,0.15746400078908013,0.15797400078908014,0.2361960011836202,-0.059276846807037605,-0.11013820127910717,-0.10962820127910718,-0.16520730191866076,0.015896842306166382
0.52,-0.004957963481969099,-0.0044379634819691,-0.007436945222953649,0.004146681117525035,0.006318479063150588,0.006838479063150589,0.009477718594725883,0.0028377114356525762,-0.02173883294469228,-0.02121883294469228,-0.03260824941703842,-0.03857472719867831,0.0031666320569082827,0.003686632056908283,0.004749948085362424,0.017967238330895967,0.16234406027090809,0.16286406027090808,0.24351609040636213,-0.054556507993987945,-0.11276442545119642,-0.11224442545119641,-0.16914663817679462,0.01308969681871201
0.53,-0.0051671235360462,-0.0046371235360461996,-0.0077506853040692995,0.00395273970832156,0.006344448380104353,0.006874448380104353,0.00951667257015653,0.0029277325026372354,-0.020093177870727816,-0.019563177870727817,-0.030139766806091726,-0.03882425197306345,0.002027231333844696,0.002557231333844696,0.0030408470007670437,0.018018932279937217,0.1667869545219844,0.1673169545219844,0.25018043178297655,-0.04977746914006782,-0.11511571916152097,-0.11458571916152097,-0.17267357874228145,0.010250072056835424
0.54,-0.005359616104546118,-0.004819616104546118,-0.008039424156819176,0.003758704071070096,0.00635891316814559,0.00689891316814559,0.009538369752218386,0.0030177760604592116,-0.018405335829255808,-0.01786533582925581,-0.02760800374388371,-0.039072128724329545,0.0008657262744026402,0.0014057262744026403,0.0012985894116039603,0.01806964660006991,0.17078145377241727,0.17132145377241728,0.2561721806586259,-0.044996320816814414,-0.11718529272689016,-0.11664529272689016,-0.17577793909033523,0.0074092801061060734
0.55,-0.005535041988844588,-0.004985041988844588,-0.008302562983266882,0.0035625105738354527,0.006361666621418878,0.0069116666214188785,0.009542499932128318,0.0031081709420909616,-0.016679841030438274,-0.016129841030438276,-0.02501976154565741,-0.039273683001811804,-0.00031503561974506253,0.0002349643802549375,-0.0004725534296175938,0.018092850908852792,0.17431750599108953,0.17486750599108952,0.2614762589866343,-0.04016850205580612,-0.11896708610265039,-0.11841708610265039,-0.17845062915397558,0.004543396317441148
0.56,-0.00569304780492337,-0.00513304780492337,-0.008539571707385054,0.003366236436850573,0.00635253069344427,0.00691253069344427,0.009528796040166406,0.003198578952778579,-0.01492132218531814,-0.01436132218531814,-0.022381983277977212,-0.03947350619722877,-0.001512149975176614,-0.0009521499751766138,-0.002268224962764921,0.018115027161848207,0.1773862630329373,0.1779462630329373,0.266079394549406,-0.03533893920923466,-0.12045578498365989,-0.11989578498365988,-0.18068367747548983,0.001676574840714963
0.5700000000000001,-0.0058333268676098735,-0.005263326867609873,-0.00874999030141481,0.0031682720391752687,0.006331356628193963,0.006901356628193963,0.009497034942290945,0.003289062013907044,-0.013134490351982619,-0.01256449035198262,-0.019701735527973926,-0.03962666522521144,-0.0027226630748849213,-0.002152663074884921,-0.004083994612327382,0.018109517928533794,0.17998010363416694,0.18055010363416693,0.2699701554512504,-0.030474820644449147,-0.1216468349580016,-0.1210768349580016,-0.1824702524370024,-0.0012078997473217285
0.58,-0.005955619952208933,-0.005375619952208933,-0.0089334299283134,0.0029702420457974965,0.006298025415229304,0.0068780254152293035,0.009447038122843955,0.003379547987595929,-0.01132412656782929,-0.01074412656782929,-0.016986189851743938,-0.039778013308373356,-0.003943579518046945,-0.003363579518046945,-0.005915369277070417,0.018102934275792248,0.18209265319649864,0.18267265319649864,0.273138979794748,-0.025609361040010194,-0.12253645367440308,-0.12195645367440308,-0.18380468051160462,-0.004093059417987208
0.59,-0.006059715931549617,-0.005469715931549617,-0.009089573897324427,0.002770991551732234,0.006252448167682167,0.006842448167682167,0.00937867225152325,0.0034698317412775025,-0.009495069300307597,-0.008905069300307596,-0.014242603950461395,-0.03988247742251358,-0.005171869991380518,-0.004581869991380518,-0.007757804987070778,0.01806856445160889,0.1837188003078402,0.18430880030784022,0.2755782004617603,-0.020721513621886786,-0.12312164099231165,-0.12253164099231166,-0.18468246148846748,-0.0069884018954560825
0.6,-0.006145452286796081,-0.005545452286796081,-0.00921817843019412,0.002571691932726045,0.006194566422066338,0.006794566422066338,0.009291849633099506,0.003560107355638865,-0.0076522017489851595,-0.00705220174898516,-0.01147830262347774,-0.03998505446503461,-0.006404479131785271,-0.0058044791317852715,-0.009606718697677907,0.01803307623884564,0.1848547099566472,0.1854547099566472,0.2772820649349708,-0.015832765098146656,-0.12340018708863892,-0.12280018708863892,-0.18510028063295839,-0.00988415422913217
0.61,-0.006212715490701888,-0.005602715490701887,-0.00931907323605283,0.0023716425098578866,0.006124352359108816,0.006734352359108816,0.009186528538663224,0.003649903232862418,-0.005800439032176242,-0.0051904390321762415,-0.008700658548264363,-0.04004064983273442,-0.007638333459719152,-0.007028333459719152,-0.011457500189578728,0.01796977607305867,0.18549783340513631,0.1861078334051363,0.2782467501077045,-0.010933817868552383,-0.12337067849813727,-0.12276067849813727,-0.1850560177472059,-0.012782607230046839
0.62,-0.0062614412623211105,-0.005641441262321111,-0.009392161893481667,0.0021715618234513555,0.006041808944997342,0.006661808944997342,0.009062713417496013,0.0037396791071476333,-0.003944715291668354,-0.003324715291668354,-0.005917072937502531,-0.04009428627028186,-0.008870349362575757,-0.008250349362575756,-0.013305524043863636,0.017905316270592463,0.18564691469644123,0.18626691469644124,0.27847037204466185,-0.006034445397574339,-0.12303250207318372,-0.12241250207318373,-0.1845487531097756,-0.015681172836961726
0.63,-0.006291614692525958,-0.005661614692525957,-0.009437422038788936,0.001971201744194139,0.0059469699926484616,0.006576969992648462,0.008920454988972693,0.003828698229991778,-0.0020899707493010934,-0.0014599707493010935,-0.00313495612395164,-0.04010096530631105,-0.010097441107200327,-0.009467441107200327,-0.01514616166080049,0.017813093553019473,0.1853019937770109,0.1859319937770109,0.2779529906655164,-0.0011370525839819188,-0.12238584685173026,-0.12175584685173026,-0.1835787702775954,-0.018574964857979367
0.64,-0.00630327024001883,-0.00566327024001883,-0.009454905360028245,0.0017708296104089179,0.005839900142809458,0.006479900142809458,0.008759850214214188,0.003917684702460594,-0.00024113874927341253,0.0003988612507265875,-0.0003617081239101188,-0.040105618344501597,-0.011316528860600406,-0.010676528860600406,-0.01697479329090061,0.01771967299220597,0.18446440622852528,0.18510440622852528,0.27669660934278795,0.0037602548164178025,-0.12143170382828555,-0.12079170382828555,-0.18214755574242833,-0.021468550920524063
0.65,-0.006296491597865663,-0.005646491597865662,-0.009444737396798495,0.001570646990787543,0.005720694765017027,0.006370694765017028,0.008581042147525541,0.004005638658657393,0.0015968671799068378,0.0022468671799068377,0.0023953007698602567,-0.040063459797683505,-0.012524546697885813,-0.011874546697885813,-0.018786820046828717,0.017598613092622426,0.18313677960752478,0.1837867796075248,0.2747051694112872,0.008643446770815442,-0.12017186362879573,-0.11952186362879573,-0.1802577954431936,-0.024349916678701428
0.66,-0.0062714114309162855,-0.0056114114309162855,-0.009407117146374428,0.00137047282336581,0.0055894797786450595,0.0062494797786450595,0.00838421966796759,0.004093546565347983,0.003419166209968596,0.004079166209968596,0.005128749314952894,-0.04001921348679534,-0.01371845057650779,-0.013058450576507789,-0.020577675864761683,0.017476320497790607,0.18132302640482684,0.18198302640482683,0.2719845396072402,0.013526009186157937,-0.11860891209559965,-0.11794891209559966,-0.17791336814339948,-0.027230737419819902
0.67,-0.00622821098481545,-0.005558210984815451,-0.009342316477223176,0.0011709543625804042,0.005446411394482768,0.006116411394482768,0.008169617091724151,0.004180148182224116,0.005220923010198431,0.005890923010198432,0.007831384515297647,-0.039928422197544625,-0.014895226255950644,-0.014225226255950643,-0.022342839383925964,0.017326586202100775,0.17902833364114024,0.17969833364114024,0.26854250046171035,0.01838239457062603,-0.11674622379297117,-0.11607622379297117,-0.17511933568945676,-0.03009193819641988
0.68,-0.006167119567644241,-0.005487119567644241,-0.00925067935146636,0.0009714661018215146,0.005291675777492153,0.005971675777492153,0.00793751366623823,0.004266689635019472,0.0069973604240433675,0.0076773604240433675,0.010496040636065051,-0.0398354871758641,-0.016051897142172294,-0.015371897142172294,-0.02407784571325844,0.017175588017885726,0.17625914912784701,0.17693914912784703,0.2643887236917705,0.023237574313755872,-0.11458795345135886,-0.11390795345135886,-0.1718819301770383,-0.032952235331946425
0.6900000000000001,-0.006088413905564928,-0.005398413905564928,-0.00913262085834739,0.0007730958258753011,0.005125488631599855,0.005815488631599855,0.0076882329473997825,0.004351653750787272,0.008743771991819273,0.009433771991819273,0.01311565798772891,-0.039696393505223866,-0.01718553203628739,-0.01649553203628739,-0.025778298054431083,0.016997419161464033,0.17302316442733418,0.17371316442733417,0.2595347466410013,0.028054620990362125,-0.11213902537166032,-0.11144902537166032,-0.16820853805749048,-0.035785579249112014
0.7000000000000001,-0.005992417374172069,-0.005292417374172069,-0.008988626061258104,0.0005747786756923733,0.004948094707582252,0.005648094707582252,0.007422142061373377,0.004436542912734056,0.010455534286752426,0.011155534286752426,0.015683301430128638,-0.03955510641171204,-0.01829325276723334,-0.01759325276723334,-0.027439879150850006,0.01681795917596473,0.1693292945592964,0.1700292945592964,0.25399394183894464,0.03286985561349277,-0.10940512081752951,-0.1087051208175295,-0.16410768122629427,-0.03861764237043654
0.71,-0.005879499107577946,-0.005169499107577947,-0.00881924866136692,0.00037803668835631053,0.00475976723530376,0.0054697672353037595,0.007139650852955639,0.0045195871431115125,0.012128119032072084,0.012838119032072085,0.018192178548108125,-0.039368165343395246,-0.019372241688465065,-0.018662241688465066,-0.0290583625326976,0.01661167207510386,0.16518765450463518,0.16589765450463517,0.24778148175695278,0.03763513766398848,-0.10639266342881565,-0.10568266342881565,-0.15958899514322347,-0.04141550454756698
0.72,-0.005750072987580377,-0.005030072987580377,-0.008625109481370566,0.00018137186085179235,0.004560807281766052,0.0052808072817660525,0.006841210922649079,0.0046025409989544335,0.013757104967441761,0.014477104967441761,0.020635657451162644,-0.03917898790122516,-0.020419749019076467,-0.01969974901907647,-0.030629623528614702,0.016404070839830597,0.16060953256930022,0.16132953256930022,0.24091429885395033,0.04239797277250774,-0.10310880269346484,-0.10238880269346484,-0.15466320404019726,-0.044211691381035034
0.73,-0.005604596515574783,-0.0048745965155747835,-0.008406894773362174,-1.3266894780246619e-05,0.004351543036619902,0.0050815430366199016,0.006527314554929853,0.004683386497105269,0.015338189433676961,0.016068189433676962,0.023007284150515443,-0.03894477781901781,-0.021433100010153697,-0.020703100010153696,-0.03214965001523055,0.01617005752275766,0.15560736067773973,0.15633736067773973,0.2334110410166096,0.047099202866657634,-0.09956139552198123,-0.09883139552198124,-0.14934209328297185,-0.046966533918855295
0.74,-0.005443569570179235,-0.004703569570179235,-0.008165354355268852,-0.00020780342394079398,0.004132329026981025,0.004872329026981025,0.006198493540471537,0.004764125617012354,0.016867199645432648,0.01760719964543265,0.02530079946814897,-0.03870829559239373,-0.022409701917621764,-0.021669701917621763,-0.03361455287643265,0.015934711570863718,0.1501946816733976,0.1509346816733976,0.22529202251009642,0.05179732464894026,-0.09575898597163207,-0.09501898597163207,-0.1436384789574481,-0.04971929040952304
0.75,-0.005267533053840258,-0.004517533053840258,-0.007901299580760388,-0.0003998703900802704,0.003903545263576162,0.004653545263576162,0.005855317895364243,0.0048424978248144375,0.018340103622362696,0.019090103622362697,0.027510155433544042,-0.03842751673612427,-0.02334705076335079,-0.02259705076335079,-0.03502057614502618,0.015673438810309668,0.14438611371261206,0.14513611371261206,0.2165791705689181,0.05642238604975271,-0.09171078317417314,-0.09096078317417314,-0.1375661747612597,-0.052423682148954744
0.76,-0.005077067431977719,-0.004317067431977719,-0.00761560114796658,-0.0005918091122453194,0.003665596320425199,0.004425596320425199,0.005498394480637799,0.004920747119286157,0.019753020750145036,0.020513020750145036,0.029629531125217552,-0.038144437563648666,-0.024242737866841797,-0.023482737866841796,-0.0363641068002627,0.015410819675130461,0.13819731184385592,0.13895731184385593,0.20729596776578388,0.061043653437773016,-0.08742663752402818,-0.08666663752402819,-0.13113995628604228,-0.0551255623153398
0.77,-0.0048727911685083085,-0.004102791168508309,-0.007309186752762462,-0.0007808433240309434,0.0034189103504389433,0.004188910350438943,0.005128365525658415,0.0049963765079590276,0.021102231943737133,0.021872231943737133,0.0316533479156057,-0.03781791016776678,-0.02509445613040932,-0.02432445613040932,-0.03764168419561398,0.015122827824957967,0.13164492687456342,0.1324149268745634,0.19746739031184513,0.06558063156021364,-0.08291701518947647,-0.08214701518947647,-0.12437552278421471,-0.0577721983199206
0.78,-0.004655359061858273,-0.003875359061858273,-0.00698303859278741,-0.0009697224108771183,0.003163938039479778,0.003943938039479778,0.004745907059219667,0.005071865971937089,0.02238418938626988,0.02316418938626988,0.03357628407940482,-0.03748906227646756,-0.025900006061423664,-0.025120006061423665,-0.0388500090921355,0.01483348086140565,0.12474656163198594,0.12552656163198594,0.1871198424479789,0.07011310793691705,-0.07819297101339245,-0.07741297101339245,-0.11728945652008868,-0.06041588382815767
0.79,-0.004425460485836457,-0.003635460485836457,-0.0066381907287546855,-0.0011552716838451034,0.0029011515015933487,0.0036911515015933486,0.0043517272523900235,0.00514448877008682,0.023595525818093346,0.024385525818093345,0.03539328872714002,-0.03711772439610309,-0.026657301515862198,-0.0258673015158622,-0.0399859522737933,0.014519382500309633,0.1175207247327073,0.1183107247327073,0.17628108709906096,0.07455032137777592,-0.07326611987431425,-0.07247611987431425,-0.10989917981147138,-0.06299760453932388
0.8,-0.004183817539987643,-0.0033838175399876435,-0.006275726309981465,-0.0013406381802596062,0.0026310431182733035,0.0034310431182733034,0.003946564677409955,0.005216954214306494,0.024733063351669343,0.02553306335166934,0.03709959502750401,-0.03674405420106791,-0.027364375148146807,-0.02656437514814681,-0.04104656272222021,0.014203925512184478,0.10998678198249207,0.11078678198249206,0.1649801729737381,0.07898230574826472,-0.06814860658260757,-0.06734860658260758,-0.10222290987391136,-0.06557592394565438
0.81,-0.003931183114283053,-0.003121183114283053,-0.00589677467142458,-0.001522260274569706,0.0023541243247675076,0.0031641243247675075,0.0035311864871512616,0.005286313121478851,0.0257938217892487,0.0266038217892487,0.03869073268387305,-0.03632895923125615,-0.02801938355301234,-0.027209383553012337,-0.04202907532951851,0.013864403897984316,0.10216490553337926,0.10297490553337926,0.1532473583000689,0.08330833670619317,-0.06285307439049884,-0.06204307439049884,-0.09427961158574825,-0.06808573396047099
0.8200000000000001,-0.0036683388732289737,-0.0028483388732289737,-0.0055025083098434605,-0.0017036712679859708,0.002070924346572671,0.002890924346572671,0.0031063865198590066,0.0053554968891418465,0.026775026421567153,0.027595026421567154,0.04016253963235073,-0.03591152882664373,-0.028620612085954896,-0.027800612085954895,-0.04293091812893234,0.013523525574773584,0.09407602093031153,0.09489602093031153,0.1411140313954673,0.08762839425115133,-0.05739263219801255,-0.05657263219801255,-0.08608894829701882,-0.07059168157125578
0.8300000000000001,-0.0033960931646853524,-0.0025660931646853524,-0.005094139747028029,-0.0018809350263715074,0.0017819888893946519,0.002611988889394652,0.002672983334091978,0.005421341773012252,0.02767411528715708,0.02850411528715708,0.04151117293073562,-0.035453842721203645,-0.029166479349648975,-0.028336479349648974,-0.043749719024473464,0.013159332913311237,0.08574175218767355,0.08657175218767355,0.12861262828151032,0.0918321182575666,-0.05178082054080324,-0.05095082054080324,-0.07767123081120486,-0.07302276799382852
0.84,-0.0031152788588831542,-0.002275278858883154,-0.004672918288324731,-0.0020579587895047345,0.0014878787859734278,0.002327878785973428,0.002231818178960142,0.005486993439895365,0.02848874587328252,0.02932874587328252,0.04273311880992378,-0.03499382706920896,-0.029655541334595838,-0.028815541334595837,-0.04448331200189376,0.012793791080545696,0.07718436503741447,0.07802436503741446,0.1157765475561217,0.09602911018906261,-0.04603157644856963,-0.04519157644856963,-0.06904736467285444,-0.07544952229400645
0.85,-0.002826751123311916,-0.001976751123311916,-0.004240126684967874,-0.0022304452459835293,0.001189168603284606,0.002039168603284606,0.001783752904926909,0.0055490820152667,0.029216801240965106,0.030066801240965106,0.04382520186144766,-0.03449482526654424,-0.030086495203168515,-0.029236495203168514,-0.04512974280475277,0.012405746613687573,0.06842670849910304,0.06927670849910304,0.10264006274865456,0.10009972507235528,-0.040159197265965396,-0.0393091972659654,-0.060238795898948094,-0.07779527261249705
