dataset,window_index,overall_mse,per_channel_mse,worst_channel_idx,avg_corr_worst_channel,num_high_error_channels,predicted_fault,mu_latent
Structural_k2_Reduced,211,0.9957857131958008,"[1.737944483757019, 3.60300350189209, 0.8204846382141113, 0.8308438658714294, 0.3233078122138977, 0.8182950615882874, 0.5768207311630249, 1.3170287609100342, 0.2801271677017212, 0.49303138256073, 0.33487632870674133, 0.8136658668518066]",1,0.651754888234054,12,Structural Fault,"[0.018184274435043335, 0.02666940540075302, 0.050023406744003296, 0.24240724742412567, 0.06029679998755455, -0.17313840985298157, 0.02631724253296852, 0.022032592445611954, -0.03717702999711037, -0.8702989220619202, -0.04656762257218361, -1.0003844499588013, -0.02683737874031067, -0.2574324905872345, 0.017562221735715866, -0.03707791119813919]"
Structural_k2_Reduced,212,1.0138320922851562,"[1.564599871635437, 3.2365310192108154, 0.8266908526420593, 0.9149799942970276, 0.34138819575309753, 0.9360902905464172, 0.6135891675949097, 1.3881396055221558, 0.33642029762268066, 0.6817169785499573, 0.3778263330459595, 0.9480119943618774]",1,0.6312348219944837,12,Structural Fault,"[0.01742929220199585, 0.02563626319169998, 0.05042406916618347, 0.22842593491077423, 0.061142947524785995, -0.16750353574752808, 0.028055477887392044, 0.020435605198144913, -0.03581951931118965, -0.8858242630958557, -0.04634915664792061, -0.9888162016868591, -0.02690434455871582, -0.269814133644104, 0.016558151692152023, -0.03721872717142105]"
Structural_k2_Reduced,213,0.8893412351608276,"[1.2606654167175293, 3.140291690826416, 1.0966172218322754, 1.149322271347046, 0.259732186794281, 0.6596908569335938, 0.5263921618461609, 1.105823278427124, 0.23752160370349884, 0.4383315145969391, 0.18183812499046326, 0.6158671379089355]",1,0.609194508041046,11,Structural Fault,"[0.016781926155090332, 0.024761252105236053, 0.050733983516693115, 0.21464553475379944, 0.061843808740377426, -0.16179120540618896, 0.029800210148096085, 0.018668565899133682, -0.034394342452287674, -0.9007672667503357, -0.04606283828616142, -0.9769935607910156, -0.02686239778995514, -0.282397985458374, 0.015707630664110184, -0.03732670843601227]"
Structural_k2_Reduced,214,0.9576218724250793,"[1.43929123878479, 3.904531478881836, 1.173150658607483, 0.8107577562332153, 0.1391860544681549, 0.9012563228607178, 0.5723323225975037, 0.9868118762969971, 0.13413295149803162, 0.5697541832923889, 0.20511314272880554, 0.6551455855369568]",1,0.5857523483579707,10,Structural Fault,"[0.016248121857643127, 0.024045661091804504, 0.05095586180686951, 0.20108021795749664, 0.06239372119307518, -0.15602725744247437, 0.031545329838991165, 0.016741011291742325, -0.03291158750653267, -0.9150868058204651, -0.04571671411395073, -0.9649518728256226, -0.026719331741333008, -0.2951603829860687, 0.01501353457570076, -0.03740159422159195]"
Structural_k2_Reduced,215,1.226035475730896,"[1.9585930109024048, 4.259224891662598, 0.9277956485748291, 0.6567884683609009, 0.4064091742038727, 1.1700634956359863, 0.8623074293136597, 1.4967650175094604, 0.4121532440185547, 0.8079056739807129, 0.6023824214935303, 1.1520371437072754]",1,0.561086693411521,12,Structural Fault,"[0.015832528471946716, 0.02348875254392624, 0.051093071699142456, 0.18774302303791046, 0.06278908252716064, -0.1502382457256317, 0.03328574076294899, 0.014664504677057266, -0.03138204291462898, -0.9287486672401428, -0.04531943425536156, -0.9527244567871094, -0.026485174894332886, -0.30808109045028687, 0.014476705342531204, -0.03744351118803024]"
Structural_k2_Reduced,216,0.9666022658348083,"[1.6530009508132935, 4.1683549880981445, 1.3273283243179321, 0.7285450100898743, 0.40689152479171753, 0.726348340511322, 0.5106350183486938, 0.7111691236495972, 0.33657267689704895, 0.37638527154922485, 0.23681724071502686, 0.41717955470085144]",1,0.535436008529027,12,Structural Fault,"[0.015538081526756287, 0.023087531328201294, 0.05115017294883728, 0.17464669048786163, 0.06302928924560547, -0.14445063471794128, 0.03501598909497261, 0.012451980262994766, -0.029818173497915268, -0.9417228102684021, -0.04488020017743111, -0.9403409361839294, -0.026171162724494934, -0.32114243507385254, 0.014095384627580643, -0.03745189309120178]"
Structural_k2_Reduced,217,0.9889074563980103,"[1.5543889999389648, 3.3825180530548096, 0.9658368825912476, 0.9824674725532532, 0.36499857902526855, 0.7481510043144226, 0.5731942057609558, 1.3051955699920654, 0.3007020950317383, 0.5170179009437561, 0.3360036015510559, 0.8364135026931763]",1,0.5090930573116409,12,Structural Fault,"[0.015366286039352417, 0.022836834192276, 0.0511322021484375, 0.16180263459682465, 0.06311547756195068, -0.1386905312538147, 0.03673173859715462, 0.010118070989847183, -0.02823277935385704, -0.9539855122566223, -0.044408511370420456, -0.9278280735015869, -0.025789856910705566, -0.3343304693698883, 0.013865884393453598, -0.03742697089910507]"
Structural_k2_Reduced,218,1.0163764953613281,"[1.3608001470565796, 4.08623743057251, 1.399864673614502, 0.7613961696624756, 0.19719763100147247, 0.9603826999664307, 0.7255602478981018, 0.8778515458106995, 0.16835057735443115, 0.6396424770355225, 0.335068017244339, 0.6841672658920288]",1,0.4975467467530759,10,Structural Fault,"[0.015317454934120178, 0.022729940712451935, 0.051044762134552, 0.1492220014333725, 0.06305044889450073, -0.1329834759235382, 0.03842822089791298, 0.007677767425775528, -0.026639673858880997, -0.9655163884162903, -0.043913666158914566, -0.9152085781097412, -0.02535434067249298, -0.34763333201408386, 0.013782922178506851, -0.037368305027484894]"
Structural_k2_Reduced,219,1.0352046489715576,"[1.574953317642212, 4.187211513519287, 1.0632483959197998, 0.621705174446106, 0.2156810760498047, 1.0790531635284424, 0.6714548468589783, 1.0200597047805786, 0.18486949801445007, 0.7026528716087341, 0.3264259994029999, 0.7751402854919434]",1,0.5239503423714611,11,Structural Fault,"[0.015390262007713318, 0.022759124636650085, 0.05089366436004639, 0.13691599667072296, 0.06283950805664062, -0.12735393643379211, 0.040101710706949234, 0.005146656185388565, -0.025052376091480255, -0.9762988686561584, -0.04340479150414467, -0.9025018215179443, -0.024877890944480896, -0.36104172468185425, 0.013839181512594223, -0.03727608919143677]"
Structural_k2_Reduced,220,1.0301910638809204,"[1.9095045328140259, 4.523776531219482, 1.3896021842956543, 0.6007838249206543, 0.5528895258903503, 0.8220908641815186, 0.5201806426048279, 0.6235787868499756, 0.42246758937835693, 0.33708542585372925, 0.2725735008716583, 0.3877594470977783]",1,0.5499845783105847,12,Structural Fault,"[0.015582650899887085, 0.022915378212928772, 0.050685226917266846, 0.12489568442106247, 0.062488969415426254, -0.12182538956403732, 0.041748758405447006, 0.0025411583483219147, -0.023484688252210617, -0.986319363117218, -0.04289117828011513, -0.8897235989570618, -0.02437347173690796, -0.3745489716529846, 0.014026742428541183, -0.03715027868747711]"
Structural_k2_Reduced,221,1.058969497680664,"[2.1199676990509033, 5.959807872772217, 1.390215277671814, 0.41288459300994873, 0.2512229084968567, 0.9475734829902649, 0.3606378436088562, 0.32364463806152344, 0.1312735676765442, 0.35847121477127075, 0.1577358990907669, 0.29420024156570435]",1,0.5753560638470983,10,Structural Fault,"[0.015891626477241516, 0.023189254105091095, 0.05042549967765808, 0.11317195743322372, 0.06200685724616051, -0.11641984432935715, 0.04336654022336006, -0.0001229308545589447, -0.02194971963763237, -0.995566189289093, -0.042380888015031815, -0.8768863677978516, -0.023853853344917297, -0.3881496787071228, 0.01433628425002098, -0.036991000175476074]"
Structural_k2_Reduced,222,0.8510830402374268,"[1.2202321290969849, 3.063767910003662, 0.989724338054657, 0.843343198299408, 0.16717959940433502, 0.7048618793487549, 0.5433269143104553, 1.107813835144043, 0.18852047622203827, 0.4729249179363251, 0.23135513067245483, 0.6799453496932983]",1,0.5998063881277591,10,Structural Fault,"[0.016313061118125916, 0.02357114851474762, 0.05012112855911255, 0.10175710171461105, 0.06140255555510521, -0.11115806549787521, 0.044952791184186935, -0.00282948836684227, -0.020461004227399826, -1.0040291547775269, -0.04188236966729164, -0.8639995455741882, -0.02333061397075653, -0.40184056758880615, 0.014758136123418808, -0.03679899126291275]"
Structural_k2_Reduced,223,0.9346723556518555,"[1.6117280721664429, 4.194144248962402, 1.1632885932922363, 0.5357153415679932, 0.39794108271598816, 0.8009982109069824, 0.4440915286540985, 0.6912198066711426, 0.3606838881969452, 0.3592222332954407, 0.22646406292915344, 0.4305717945098877]",1,0.6231222167666731,12,Structural Fault,"[0.016842231154441833, 0.024051062762737274, 0.0497782826423645, 0.09066348522901535, 0.060686495155096054, -0.10605960339307785, 0.04650538042187691, -0.005562391132116318, -0.019030746072530746, -1.0116987228393555, -0.041402850300073624, -0.851069450378418, -0.02281498908996582, -0.4156187176704407, 0.015281680971384048, -0.03657437115907669]"
Structural_k2_Reduced,224,0.9041507840156555,"[1.5514297485351562, 3.753848075866699, 1.1719669103622437, 0.6963551044464111, 0.14642108976840973, 0.8060363531112671, 0.6927876472473145, 0.6264280676841736, 0.15772610902786255, 0.4240604639053345, 0.23060494661331177, 0.5921445488929749]",1,0.6451403171316418,10,Structural Fault,"[0.017473652958869934, 0.02461930364370346, 0.04940313100814819, 0.07990451902151108, 0.05986997112631798, -0.10114225000143051, 0.04802322760224342, -0.008306201547384262, -0.017670951783657074, -1.0185656547546387, -0.04094922915101051, -0.8381000757217407, -0.02231694757938385, -0.4294823706150055, 0.015896473079919815, -0.03631829470396042]"
Structural_k2_Reduced,225,0.9952293038368225,"[1.9808965921401978, 4.8457841873168945, 1.280678153038025, 0.32535189390182495, 0.4455130398273468, 0.9409996271133423, 0.41523197293281555, 0.49036383628845215, 0.3440219461917877, 0.3301169276237488, 0.23418153822422028, 0.3096110224723816]",1,0.6657478050516393,12,Structural Fault,"[0.018201395869255066, 0.02526615560054779, 0.049001485109329224, 0.06949462741613388, 0.05896550044417381, -0.09642288833856583, 0.04950510337948799, -0.011045839637517929, -0.016393285244703293, -1.024620532989502, -0.04052804782986641, -0.8250926733016968, -0.02184528112411499, -0.44342994689941406, 0.016591105610132217, -0.03603159636259079]"
Structural_k2_Reduced,226,0.8645511865615845,"[1.394696831703186, 4.10075569152832, 1.2118158340454102, 0.459245502948761, 0.23713481426239014, 0.8072682023048401, 0.4365910589694977, 0.5543738007545471, 0.20435284078121185, 0.40413787961006165, 0.17761880159378052, 0.38662365078926086]",1,0.6848785940006102,11,Structural Fault,"[0.019019275903701782, 0.02598242461681366, 0.04857945442199707, 0.05944918468594551, 0.05798616632819176, -0.09191711992025375, 0.050950344651937485, -0.013766344636678696, -0.015208426862955093, -1.0298523902893066, -0.040144700556993484, -0.812046468257904, -0.021408095955848694, -0.4574595093727112, 0.017354894429445267, -0.035715557634830475]"
Structural_k2_Reduced,227,1.013880968093872,"[1.5713049173355103, 4.090147018432617, 0.939592719078064, 0.5687706470489502, 0.25332289934158325, 1.0400123596191406, 0.6343583464622498, 1.0465443134307861, 0.24006670713424683, 0.6056298613548279, 0.3473570942878723, 0.8294628262519836]",1,0.7025073071064445,12,Structural Fault,"[0.019920095801353455, 0.026759490370750427, 0.04814234375953674, 0.04978470876812935, 0.05694546923041344, -0.08763933926820755, 0.0523587130010128, -0.01645311340689659, -0.01412663608789444, -1.0342497825622559, -0.03980444744229317, -0.7989590764045715, -0.021011844277381897, -0.4715692400932312, 0.01817646250128746, -0.0353720486164093]"
Structural_k2_Reduced,228,1.1030610799789429,"[2.2132675647735596, 6.282108306884766, 1.375786542892456, 0.5490878224372864, 0.2393535077571869, 1.011314034461975, 0.22261624038219452, 0.32027512788772583, 0.10403337329626083, 0.42078790068626404, 0.14142821729183197, 0.356675922870636]",1,0.7186418775431778,10,Structural Fault,"[0.02089656889438629, 0.027588993310928345, 0.04769518971443176, 0.04051901772618294, 0.055857863277196884, -0.08360297232866287, 0.053730156272649765, -0.019092019647359848, -0.013157378882169724, -1.03779935836792, -0.039511788636446, -0.7858264446258545, -0.02066260576248169, -0.4857560992240906, 0.01904493197798729, -0.03500272333621979]"
Structural_k2_Reduced,229,0.8842760324478149,"[1.311147928237915, 3.827221632003784, 1.231317400932312, 0.5180790424346924, 0.3482469320297241, 0.8002575039863586, 0.49835720658302307, 0.6799548864364624, 0.3194100260734558, 0.3952617943286896, 0.26484259963035583, 0.417215496301651]",1,0.7333158963385003,12,Structural Fault,"[0.02194121479988098, 0.028463318943977356, 0.04724305868148804, 0.03167058899998665, 0.054738160222768784, -0.07982110232114792, 0.05506419017910957, -0.021669652312994003, -0.012309592217206955, -1.0404855012893677, -0.03927076235413551, -0.7726428508758545, -0.02036510407924652, -0.5000161528587341, 0.0199492909014225, -0.03460963815450668]"
Structural_k2_Reduced,230,1.4158146381378174,"[1.8766772747039795, 4.6906514167785645, 1.080451488494873, 0.556633710861206, 0.5113052725791931, 1.6585822105407715, 1.1162852048873901, 1.4977028369903564, 0.600515604019165, 1.228679895401001, 0.7557401061058044, 1.4165493249893188]",1,0.7465814257005055,12,Structural Fault,"[0.02304600179195404, 0.029375165700912476, 0.046790510416030884, 0.023259658366441727, 0.053601231426000595, -0.07630539685487747, 0.05636124685406685, -0.024173017591238022, -0.01159140095114708, -1.042291522026062, -0.03908473625779152, -0.7594014406204224, -0.020123064517974854, -0.5143439173698425, 0.02087857946753502, -0.03419551998376846]"
Structural_k2_Reduced,231,0.9383029937744141,"[1.337624192237854, 3.863152265548706, 0.9874536991119385, 0.6113817095756531, 0.21841204166412354, 0.9181775450706482, 0.6062262058258057, 0.896156907081604, 0.20370055735111237, 0.5787196755409241, 0.26976174116134644, 0.7688689231872559]",1,0.7585026764693882,12,Structural Fault,"[0.024202778935432434, 0.03031831979751587, 0.046341121196746826, 0.01530661154538393, 0.05246233567595482, -0.07306801527738571, 0.057621244341135025, -0.026589419692754745, -0.011010345071554184, -1.043197512626648, -0.03895627334713936, -0.7460942268371582, -0.019939586520195007, -0.5287331342697144, 0.021822091192007065, -0.033763252198696136]"
Structural_k2_Reduced,232,0.9563129544258118,"[1.3728280067443848, 3.611981153488159, 0.9857093095779419, 0.5195202827453613, 0.29673632979393005, 0.8833028674125671, 0.7006021738052368, 1.2441235780715942, 0.286211758852005, 0.5924545526504517, 0.3266022801399231, 0.6556825041770935]",1,0.7691507815244383,12,Structural Fault,"[0.025402948260307312, 0.03128670156002045, 0.04589852690696716, 0.007833530195057392, 0.05133649334311485, -0.07011961191892624, 0.05884385481476784, -0.028907056897878647, -0.010573100298643112, -1.0431816577911377, -0.03888792172074318, -0.7327123284339905, -0.019817054271697998, -0.5431749820709229, 0.02276906743645668, -0.033315934240818024]"
Structural_k2_Reduced,233,0.8319069147109985,"[1.2345037460327148, 3.7362191677093506, 1.0378726720809937, 0.4829244315624237, 0.2854653000831604, 0.7949001789093018, 0.4820345342159271, 0.6978108286857605, 0.18158429861068726, 0.39630305767059326, 0.20445096492767334, 0.4488142430782318]",1,0.778599619138397,11,Structural Fault,"[0.026637554168701172, 0.032275229692459106, 0.0454658567905426, 0.0008626477792859077, 0.0502392016351223, -0.06747134774923325, 0.060028742998838425, -0.03111451491713524, -0.010285455733537674, -1.0422199964523315, -0.038880933076143265, -0.7192454934120178, -0.019757196307182312, -0.5576591491699219, 0.023708980530500412, -0.032857008278369904]"
Structural_k2_Reduced,234,1.0030995607376099,"[1.4362012147903442, 3.9340548515319824, 0.9641156792640686, 0.5537030696868896, 0.3163951635360718, 1.0036590099334717, 0.6613799929618835, 1.0616947412490845, 0.2697547972202301, 0.5887356400489807, 0.39742815494537354, 0.8500736951828003]",1,0.7869226413713462,12,Structural Fault,"[0.027897745370864868, 0.03327944874763489, 0.04504534602165222, -0.005582581274211407, 0.04918515309691429, -0.06513383239507675, 0.061175260692834854, -0.033201511949300766, -0.010152328759431839, -1.0402860641479492, -0.03893618658185005, -0.7056832313537598, -0.019760683178901672, -0.5721731185913086, 0.024631459265947342, -0.03239066153764725]"
Structural_k2_Reduced,235,0.864006757736206,"[1.202776312828064, 3.320591688156128, 0.9367519617080688, 0.5682452321052551, 0.21442221105098724, 0.8671368360519409, 0.5887216329574585, 0.9661245942115784, 0.2244291752576828, 0.5565493106842041, 0.24908025562763214, 0.673250675201416]",1,0.7941905437977035,12,Structural Fault,"[0.029174059629440308, 0.03429540991783142, 0.04463905096054077, -0.011478821747004986, 0.048189010471105576, -0.0631173774600029, 0.06228214129805565, -0.03515830263495445, -0.010177161544561386, -1.0373516082763672, -0.039054159075021744, -0.6920136213302612, -0.019828468561172485, -0.5867023468017578, 0.025526393204927444, -0.03192110359668732]"
